,id,title,tags
183,19800.0,Brothers in Arms: Earned in Blood™,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']"
184,15370.0,Heroes of Might &amp; Magic V: Tribes of the East,"['Strategy', 'Turn-Based Strategy', 'Turn-Based', 'Fantasy', 'Multiplayer', 'Singleplayer', 'RPG']"
185,19930.0,The Settlers®: Rise Of An Empire Gold Edition,"['Strategy', 'City Builder', 'Medieval', 'RTS', 'Singleplayer', 'Multiplayer']"
186,15350.0,Brain Spa,['Casual']
187,19810.0,The Sum of All Fears,"['Action', 'Tactical']"
188,3540.0,Peggle™ Nights,"['Casual', 'Puzzle', 'Singleplayer', '2D']"
189,22000.0,World of Goo,"['Puzzle', 'Indie', 'Physics', 'Singleplayer', 'Great Soundtrack', 'Casual', '2D', 'Comedy', 'Cute', 'Building', 'Atmospheric', 'Funny', 'Satire', 'Touch-Friendly', 'Strategy', 'Classic', 'Surreal', 'Story Rich', 'Difficult', 'Family Friendly']"
190,2820.0,X3: Terran Conflict,"['Space', 'Simulation', 'Sci-fi', 'Sandbox', 'Strategy', 'Space Sim', 'Open World', 'Trading', 'Singleplayer', 'Economy', 'Action', 'Capitalism', 'Great Soundtrack', 'Moddable', '4X', 'Flight', 'Atmospheric', 'Multiplayer']"
191,1230.0,Mare Nostrum,"['Action', 'World War II', 'FPS', 'Mod', 'Multiplayer', 'Free to Play', 'Realistic']"
192,18300.0,Spectraball,"['Casual', 'Indie', 'Puzzle']"
193,20200.0,Galactic Bowling,"['Indie', 'Casual', 'Sports', 'Bowling']"
194,12200.0,Bully: Scholarship Edition,"['Open World', 'Action', 'Adventure', 'Third Person', 'Comedy', 'Singleplayer', 'Great Soundtrack', 'Funny', 'Classic', 'Sandbox', 'Dark Humor', 'Satire', 'Story Rich', 'Atmospheric', 'Exploration', 'Simulation', 'Controller', 'Mature', 'Multiplayer', 'First-Person']"
195,19900.0,Far Cry® 2: Fortune's Edition,"['Open World', 'FPS', 'Action', 'Shooter', 'Singleplayer', 'First-Person', 'Multiplayer', 'Adventure', 'Sandbox', 'Stealth', 'Atmospheric', 'Survival', 'Level Editor', 'Realistic', 'Exploration', 'Story Rich', 'Great Soundtrack', 'Controller', 'Co-op', 'Strategy']"
196,11240.0,Space Trader: Merchant Marine,"['Action', 'FPS', 'Space', 'Indie', 'Trading', 'Strategy', 'Sci-fi', 'First-Person', 'Shooter', 'Casual']"
197,256522.0,PRR Wagon Pack 01,['Simulation']
198,275144.0,"Class 421 London South East ""Jaffa Cake""",['Simulation']
199,256521.0,ATSF Wagon Pack 01,['Simulation']
200,222569.0,GP20 Union Pacific Add-on Livery,['Simulation']
201,256535.0,UK Van Wagon Pack,['Simulation']
202,256611.0,CSX SD70MAC Add-on Livery,['Simulation']
203,256576.0,CSX ES44AC Add-on Livery,['Simulation']
204,9480.0,Saints Row 2,"['Open World', 'Action', 'Sandbox', 'Character Customization', 'Third-Person Shooter', 'Comedy', 'Co-op', 'Third Person', 'Singleplayer', 'Crime', 'Online Co-Op', 'Multiplayer', 'Co-op Campaign', 'Funny', 'Shooter', 'Replay Value', 'Female Protagonist', 'Great Soundtrack', 'Moddable', 'Adventure']"
205,17470.0,Dead Space,"['Horror', 'Action', 'Sci-fi', 'Space', 'Third Person', 'Survival Horror', 'Atmospheric', 'Third-Person Shooter', 'Singleplayer', 'Gore', 'Shooter', 'Aliens', 'Dark', 'Futuristic', 'Story Rich', 'Silent Protagonist', 'Survival', 'Adventure', 'Zombies', 'RPG']"
206,12770.0,Rise of the Argonauts,"['RPG', 'Action', 'Adventure', 'Mythology', 'Hack and Slash', 'Third Person', 'Fantasy']"
207,17410.0,Mirror's Edge™,"['Parkour', 'First-Person', 'Action', 'Female Protagonist', 'Singleplayer', 'Great Soundtrack', 'Adventure', 'Platformer', 'Atmospheric', 'Dystopian', 'Stylized', 'Sci-fi', 'Futuristic', 'FPS', 'Time Attack', 'Cyberpunk', 'Puzzle', 'Colorful', 'Classic', 'Short']"
208,18500.0,Defense Grid: The Awakening,"['Tower Defense', 'Strategy', 'Sci-fi', 'Indie', 'Singleplayer', 'Aliens', 'Futuristic', 'Touch-Friendly', 'Replay Value', 'Adventure', 'Controller']"
209,16450.0,F.E.A.R. 2: Project Origin,"['Horror', 'FPS', 'Action', 'Singleplayer', 'Shooter', 'Bullet Time', 'Gore', 'Multiplayer', 'Psychological Horror', 'First-Person', 'Atmospheric', 'Sci-fi', 'Classic', 'Story Rich']"
210,15400.0,Harvest: Massive Encounter,"['Strategy', 'Indie', 'Tower Defense', 'Sci-fi', 'Singleplayer']"
211,18600.0,Mayhem Intergalactic,"['Indie', 'Strategy']"
212,11340.0,Larva Mortus,"['Action', 'Indie', 'Top-Down', 'Horror', 'Shooter', 'RPG', 'Zombies', 'Arcade', 'Top-Down Shooter', 'Singleplayer', '2D', 'Casual', 'Atmospheric', 'Retro', 'Adventure']"
213,25830.0,Knights of Honor,"['Strategy', 'Medieval', 'Grand Strategy', 'RTS', 'War', 'Historical', 'Classic', 'Great Soundtrack']"
214,23460.0,Ceville,"['Adventure', 'Point & Click', 'Strategy', 'Action', 'Comedy', 'Villain Protagonist']"
215,10600.0,Empire: Total War™ - Special Forces Units &amp; Bonus Content,['Strategy']
216,21010.0,Watchmen: The End is Nigh,"['Action', 'Superhero', ""Beat 'em up"", 'Local Co-Op', 'Third Person', 'Fighting']"
217,22180.0,Penumbra Overture,"['Horror', 'Adventure', 'First-Person', 'Indie', 'Survival Horror', 'Psychological Horror', 'Atmospheric', 'Singleplayer', 'Stealth', 'Story Rich', 'Action', 'Dark', 'Lovecraftian', 'Survival', 'Puzzle']"
218,13210.0,Unreal Tournament 3 Black,"['FPS', 'Action', 'Multiplayer', 'Arena Shooter', 'Shooter', 'Sci-fi', 'Fast-Paced', 'First-Person', 'Competitive', 'Gore', 'Co-op', 'Great Soundtrack', 'Classic', 'Singleplayer', 'Team-Based', 'Adventure', 'Atmospheric', 'Moddable', 'Split Screen', 'Futuristic']"
219,12640.0,Drakensang,"['RPG', 'Fantasy', 'Party-Based RPG', 'Real-Time with Pause', 'Atmospheric', 'Adventure', 'Singleplayer', 'CRPG', 'Dark Fantasy', 'Third Person', 'Story Rich', 'Character Customization']"
220,21600.0,Age of Booty™,"['Strategy', 'Casual', 'Pirates']"
221,27020.0,The Graveyard,"['Walking Simulator', 'Indie', 'Short', 'Female Protagonist', 'Atmospheric', 'Simulation', 'Psychological', 'Memes', 'Horror', 'Singleplayer', 'Anime']"
222,24740.0,Burnout Paradise: The Ultimate Box,"['Racing', 'Open World', 'Multiplayer', 'Destruction', 'Great Soundtrack', 'Driving', 'Singleplayer', 'Arcade', 'Exploration', 'Sandbox', 'Action', 'Co-op', 'Controller', 'Sports', 'Fast-Paced', '3D Vision', 'Third Person', 'Funny', 'Online Co-Op', 'Simulation']"
223,90047.0,Zombie Master,"['Zombies', 'Mod', 'Free to Play', 'Multiplayer', 'Action', 'RTS', 'FPS']"
224,26000.0,The Maw,"['Indie', 'Platformer', 'Cute', 'Action', 'Puzzle', 'Casual', 'Comedy', '3D Platformer']"
225,26006.0,The Maw: River Redirect,"['Action', 'Indie']"
226,26005.0,The Maw: Brute Force,"['Action', 'Indie']"
227,11330.0,Obulis,"['Puzzle', 'Casual', 'Indie', 'Physics', 'Singleplayer', 'Strategy', 'Atmospheric', 'Great Soundtrack']"
228,27800.0,Space Giraffe,"['Psychedelic', 'Arcade', 'Score Attack', 'Abstract']"
229,9850.0,Codename: Panzers - Cold War,"['Strategy', 'Simulation', 'RTS', 'Multiplayer', 'Singleplayer', 'War', 'Great Soundtrack', 'Atmospheric', 'Cult Classic', 'Tactical', 'Classic', 'Cold War']"
230,3600.0,Escape Rosecliff Island,"['Casual', 'Hidden Object', 'Puzzle', 'Adventure']"
231,29580.0,Guild Wars Nightfall®,"['RPG', 'Massively Multiplayer']"
232,29540.0,Guild Wars® Game of the Year Edition,"['RPG', 'Massively Multiplayer', 'Fantasy', 'Story Rich']"
233,29560.0,Guild Wars Factions®,"['Massively Multiplayer', 'RPG']"
234,29570.0,Guild Wars Trilogy,"['RPG', 'Massively Multiplayer', 'MMORPG', 'PvP']"
235,23700.0,Puzzle Kingdoms,"['Casual', 'Puzzle', 'Match 3', 'RPG', 'Fantasy', 'Singleplayer']"
236,16060.0,Samantha Swift and the Golden Touch,"['Casual', 'Hidden Object', 'Adventure', 'Female Protagonist']"
237,1930.0,Two Worlds Epic Edition,"['RPG', 'Open World', 'Fantasy', 'Multiplayer', 'Third Person', 'Adventure', 'Singleplayer', 'Action', 'Medieval', 'Action RPG', 'Story Rich', 'Character Customization']"
238,18470.0,Helldorado,"['Strategy', 'Western']"
239,7510.0,X-Blades,"['Action', 'Hack and Slash', 'Female Protagonist', 'RPG', 'Anime', 'Adventure', 'Nudity', 'Singleplayer', 'Fantasy', 'Violent', 'Character Action Game', 'Third Person', 'Great Soundtrack']"
240,22200.0,Zeno Clash,"['Action', 'Indie', 'Surreal', ""Beat 'em up"", 'FPS', 'Fighting', 'First-Person', 'Short', 'Singleplayer', 'Adventure', 'Fantasy', 'Atmospheric', 'Story Rich']"
241,26007.0,The Maw: Speeder Lane,['Indie']
242,25900.0,King's Bounty: The Legend,"['RPG', 'Strategy', 'Turn-Based Strategy', 'Fantasy', 'Turn-Based', 'Adventure', 'Hex Grid', 'Tactical', 'Tactical RPG', 'Singleplayer', 'Atmospheric', 'Turn-Based Combat', 'Great Soundtrack', 'Classic', 'Open World']"
243,16200.0,Virtual Families,"['Simulation', 'Casual']"
244,7840.0,Death Track®: Resurrection,"['Racing', 'Action']"
245,8890.0,Freedom Force vs. the Third Reich,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause']"
246,8880.0,Freedom Force,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause', 'Singleplayer', 'Comic Book', 'Classic', 'Multiplayer', 'Tactical']"
247,34500.0,Light of Altair,"['Strategy', 'Indie', 'Simulation', 'Space', 'Sci-fi']"
248,1280.0,Darkest Hour: Europe '44-'45,"['World War II', 'FPS', 'Action', 'Shooter', 'Simulation', 'Tactical', 'Multiplayer', 'Realistic', 'War', 'Mod', 'Free to Play', 'Historical']"
249,10150.0,Prototype™,"['Action', 'Open World', 'Adventure', 'Third Person', 'Gore', 'Singleplayer', 'Parkour', 'Superhero', 'Zombies', 'Hack and Slash', 'Action-Adventure', 'Violent', 'Sci-fi', 'Sandbox', 'Story Rich', 'Stealth', 'RPG', 'Atmospheric', 'Controller', 'Horror']"
250,29160.0,Blueberry Garden,"['Adventure', 'Indie', 'Short', 'Puzzle']"
251,12470.0,Port Royale 2,"['Strategy', 'Trading', 'Pirates', 'Economy', 'Historical', 'Naval']"
252,22340.0,Call of Cthulhu®: Dark Corners of the Earth,"['Horror', 'Lovecraftian', 'Survival Horror', 'First-Person', 'Based On A Novel', 'FPS', 'Adventure', 'Atmospheric', 'Stealth', 'Singleplayer', 'Story Rich', 'Action', 'Classic', 'Survival', 'Shooter', 'Difficult', 'Gore', 'Dark']"
253,22330.0,The Elder Scrolls IV: Oblivion® Game of the Year Edition,"['Open World', 'RPG', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Exploration', 'Adventure', 'Great Soundtrack', 'Action', 'Magic', 'Sandbox', 'Character Customization', 'Atmospheric', 'Story Rich', 'Medieval', 'Action RPG', 'Classic', 'Third Person', 'Dark Fantasy']"
254,22320.0,The Elder Scrolls III: Morrowind® Game of the Year Edition,"['RPG', 'Open World', 'Fantasy', 'Classic', 'Great Soundtrack', 'Moddable', 'First-Person', 'Adventure', 'Singleplayer', 'Cult Classic', 'Atmospheric', 'Magic', 'Sandbox', 'Exploration', 'Story Rich', 'Action RPG', 'Character Customization', 'Medieval', 'Action', 'Third Person']"
255,900883.0,The Elder Scrolls IV: Oblivion® Game of the Year Edition Deluxe,"['Open World', 'RPG', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Exploration', 'Adventure', 'Great Soundtrack', 'Action', 'Magic', 'Sandbox', 'Character Customization', 'Atmospheric', 'Story Rich', 'Medieval', 'Action RPG', 'Classic', 'Third Person', 'Dark Fantasy']"
256,12440.0,Ankh 2: Heart of Osiris,"['Adventure', 'Point & Click', 'Comedy']"
257,32710.0,Armored Fist 3,"['Simulation', 'Tanks']"
258,32740.0,MiG-29 Fulcrum,"['Simulation', 'Flight']"
259,12460.0,BC Kings,"['Strategy', 'RTS']"
260,21980.0,Call of Juarez®: Bound in Blood,"['Western', 'Action', 'FPS', 'Singleplayer', 'Adventure', 'Shooter', 'Multiplayer', 'First-Person', 'Open World', 'Story Rich', 'Historical', 'Atmospheric', 'Bullet Time', 'Great Soundtrack']"
261,31860.0,Nancy Drew®: Legend of the Crystal Skull,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']"
262,31900.0,Nancy Drew®: The Creature of Kapu Cave,"['Adventure', 'Female Protagonist', 'Point & Click', 'Mystery', 'Puzzle']"
263,31920.0,Nancy Drew®: The Phantom of Venice,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']"
264,31930.0,Nancy Drew®: The White Wolf of Icicle Creek,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']"
265,35800.0,BRAINPIPE: A Plunge to Unhumanity,"['Casual', 'Indie', 'Psychedelic']"
266,12690.0,Hunting Unlimited 2010,"['Simulation', 'Hunting', 'Sports', 'America']"
267,31170.0,Tales of Monkey Island Complete Pack,"['Adventure', 'Point & Click', 'Pirates', 'Comedy', 'Episodic', 'Puzzle', 'Singleplayer', 'Funny']"
268,21660.0,Street Fighter® IV,"['Fighting', 'Action', 'Arcade', 'Multiplayer', 'Local Multiplayer', '2D Fighter', ""Beat 'em up"", '2.5D', 'Competitive', '2D']"
269,6080.0,Thrillville®: Off the Rails™,"['Simulation', 'Action', 'Strategy', 'Adventure', 'Racing', 'Management', 'Singleplayer']"
270,6010.0,Indiana Jones® and the Fate of Atlantis™,"['Adventure', 'Point & Click', 'Classic', 'Singleplayer', ""1990's"", 'Pixel Graphics', 'Retro', 'Third Person']"
271,6090.0,Armed and Dangerous®,"['Action', 'Third-Person Shooter', 'Comedy', 'Funny', 'Classic', 'Shooter']"
272,6060.0,"Star Wars: Battlefront 2 (Classic, 2005)","['Star Wars', 'Action', 'Multiplayer', 'Third-Person Shooter', 'Shooter', 'Sci-fi', 'Space', 'Classic', 'FPS', 'First-Person', 'Singleplayer', 'Moddable', 'Third Person', 'Military', 'Tactical', 'Strategy', 'Co-op', 'Great Soundtrack', 'Adventure', 'Open World']"
273,32310.0,Indiana Jones® and the Last Crusade™,"['Adventure', 'Point & Click', 'Classic', 'Pixel Graphics', '1980s', 'Difficult', 'Third Person', 'Retro']"
274,32330.0,LEGO® Indiana Jones™: The Original Adventures,"['Adventure', 'Action', 'LEGO', 'Family Friendly', 'Local Co-Op', 'Comedy', 'Funny']"
275,32360.0,The Secret of Monkey Island: Special Edition,"['Point & Click', 'Adventure', 'Comedy', 'Pirates', 'Classic', 'Remake', 'Funny', 'Singleplayer', 'Pixel Graphics', 'Puzzle', '2D', ""1990's"", 'Great Soundtrack', 'Story Rich', 'Third Person', 'Retro']"
276,35300.0,Warfare,"['Strategy', 'RTS']"
277,35310.0,Clutch,"['Racing', 'Action', 'Zombies', 'Open World', 'Gore', 'Singleplayer']"
278,31980.0,Nancy Drew®: Ransom of the Seven Ships,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']"
280,10140.0,3D Ultra™ Minigolf Adventures,"['Sports', 'Mini Golf', 'Golf', 'Local Multiplayer']"
281,10100.0,King's Quest™ Collection,"['Adventure', 'Point & Click', 'Classic', 'Fantasy', 'Retro', 'Pixel Graphics', ""1990's"", '1980s', 'Female Protagonist']"
282,10130.0,TimeShift™,"['Action', 'FPS', 'Time Manipulation', 'Sci-fi', 'First-Person', 'Shooter', 'Atmospheric', 'Singleplayer', 'Bullet Time', 'Multiplayer', 'Classic', 'Futuristic', 'Time Travel']"
283,10110.0,Space Quest™ Collection,"['Adventure', 'Point & Click', 'Classic', 'Comedy', 'Sci-fi', 'Space', 'Retro', 'Pixel Graphics', ""1990's"", '1980s', 'Third Person']"
284,1256.0,Killing Floor Outbreak Character Pack,['Action']
285,10120.0,Aces of the Galaxy™,"['Action', 'Casual', 'Space', 'On-Rails Shooter']"
286,33520.0,Tropico Reloaded,"['Simulation', 'City Builder', 'Strategy', 'Management', 'Classic', 'Sandbox', 'Singleplayer', 'Comedy', 'Pirates', 'Great Soundtrack']"
287,3610.0,Mystery P.I. - Lost in Los Angeles,"['Casual', 'Hidden Object']"
288,21680.0,Bionic Commando: Rearmed,"['Action', 'Platformer', 'Remake', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', '2D', 'Retro', 'Co-op', '2.5D', '4 Player Local', 'Arcade']"
289,21670.0,Bionic Commando,"['Action', 'Adventure', 'Third Person', 'Great Soundtrack', 'Singleplayer', 'Multiplayer', 'Third-Person Shooter', 'Shooter']"
290,21030.0,Watchmen: The End is Nigh Part 2,"['Action', 'Superhero', ""Beat 'em up""]"
291,36000.0,Foreign Legion: Buckets of Blood,"['Action', 'Indie', 'Third Person', 'Shooter']"
292,32370.0,STAR WARS™ - Knights of the Old Republic™,"['RPG', 'Star Wars', 'Sci-fi', 'Story Rich', 'Singleplayer', 'Classic', 'Party-Based RPG', 'Adventure', 'Real-Time with Pause', 'Third Person', 'Action', 'Choices Matter', 'Exploration', 'Fantasy', 'Atmospheric', 'Turn-Based', 'Space', 'Moddable', 'Great Soundtrack', 'Female Protagonist']"
293,29180.0,Osmos,"['Indie', 'Casual', 'Puzzle', 'Singleplayer', 'Relaxing', 'Physics', 'Great Soundtrack', 'Strategy', 'Difficult', '2D', 'Atmospheric']"
294,38410.0,Fallout 2: A Post Nuclear Role Playing Game,"['RPG', 'Post-apocalyptic', 'Classic', 'Open World', 'Isometric', 'Turn-Based', 'Turn-Based Combat', 'Singleplayer', 'Sci-fi', 'Atmospheric', 'Story Rich', 'Great Soundtrack', 'Retro', 'Exploration', 'Adventure', 'Replay Value', 'Dark Humor', 'Sandbox', '2D', 'CRPG']"
295,38420.0,Fallout Tactics: Brotherhood of Steel,"['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']"
296,38430.0,Kingpin — Life of Crime,"['Action', 'FPS', 'Singleplayer', 'Crime', 'Classic', 'Gore', 'Multiplayer', 'First-Person', 'Violent', 'Shooter', ""1990's""]"
297,38440.0,Sacrifice,"['Strategy', 'RTS', 'Fantasy', 'Classic', 'Third Person', 'Surreal', 'Real-Time', 'RPG', 'Action', 'Singleplayer', 'Magic', 'Multiplayer']"
299,31180.0,Tales of Monkey Island Complete Pack: Chapter 2 - The Siege of Spinner Cay,['Adventure']
300,37960.0,Jewel Quest Pack,"['Casual', 'Match 3', 'Puzzle']"
301,38000.0,Mahjong Quest Collection,"['Casual', 'Puzzle']"
302,37400.0,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack","['Point & Click', 'Adventure', 'Indie', 'Comedy', 'Time Travel', 'Singleplayer', '2D', 'Hand-drawn', 'Funny']"
303,13570.0,Tom Clancy's Splinter Cell Chaos Theory®,"['Stealth', 'Action', 'Third Person', 'Co-op', 'Classic', 'Great Soundtrack', 'Atmospheric', 'Singleplayer', 'Multiplayer', 'Tactical', 'Shooter', 'Story Rich', 'Third-Person Shooter', 'Adventure']"
304,11390.0,Crash Time 2,"['Racing', 'Action', 'Open World', 'Singleplayer', 'Driving', 'Local Multiplayer', 'Simulation', 'Split Screen', 'Adventure']"
305,34420.0,XIII Century – Gold Edition,"['Strategy', 'Medieval', 'RTS']"
306,43100.0,World of Zoo,"['Simulation', 'Family Friendly']"
307,33730.0,18 Wheels of Steel: Extreme Trucker,"['Simulation', 'Driving']"
308,35000.0,Mini Ninjas,"['Adventure', 'Action', 'Ninja', 'Stealth', 'Cute', 'Singleplayer', '3D Platformer', 'Platformer', 'Third Person', 'Family Friendly', 'Multiplayer', 'Funny', 'Open World', 'Controller', 'Co-op', 'Great Soundtrack']"
311,37600.0,Windosill,"['Casual', 'Point & Click', 'Indie', 'Short', 'Puzzle', 'Adventure', 'Surreal', 'Family Friendly', 'Atmospheric', 'Singleplayer', 'Cute']"
312,24029.0,Train Simulator: Colton &amp; Northern Route Add-On,"['Simulation', 'Trains', 'Co-op', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Realistic', 'Family Friendly', 'TrackIR']"
313,32140.0,Midnight Mysteries,"['Adventure', 'Casual', 'Hidden Object', 'Puzzle', 'Point & Click']"
314,31190.0,Tales of Monkey Island Complete Pack: Chapter 3 - Lair of the Leviathan,['Adventure']
315,32770.0,Joint Operations: Combined Arms Gold,"['Action', 'Multiplayer', 'Shooter', 'FPS']"
316,208306.0,Train Simulator: US Loco &amp; Asset Pack,"['Simulation', 'Trains', 'Realistic', 'Family Friendly', 'TrackIR', 'Co-op', 'Open World', 'Sandbox', 'Physics', 'Atmospheric']"
317,37300.0,DinerTown Tycoon,"['Casual', 'Management']"
318,208300.0,Train Simulator: European Loco &amp; Asset Pack,"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Realistic', 'Family Friendly', 'TrackIR', 'Co-op']"
319,40300.0,Risen,"['RPG', 'Open World', 'Gothic', 'Fantasy', 'Adventure', 'Atmospheric', 'Third Person', 'Singleplayer', 'Exploration', 'Action', 'Magic', 'Dark Fantasy', 'Great Soundtrack', 'Action RPG', 'Medieval', 'Difficult', 'Sandbox', 'Story Rich', 'Character Customization', 'Classic']"
320,35070.0,Flora's Fruit Farm,"['Casual', 'Agriculture']"
321,10606.0,Empire: Total War™ - The Warpath Campaign,['Strategy']
322,40700.0,Machinarium,"['Point & Click', 'Adventure', 'Puzzle', 'Indie', 'Great Soundtrack', 'Steampunk', 'Singleplayer', 'Atmospheric', 'Robots', 'Hand-drawn', '2D', 'Stylized', 'Casual', 'Cute', 'Story Rich', 'Classic', 'Touch-Friendly', 'Hidden Object', 'Difficult', 'Sci-fi']"
323,24840.0,Medal of Honor: Airborne,"['Action', 'World War II', 'FPS', 'Multiplayer', 'Shooter', 'War', 'Singleplayer', 'Military', 'First-Person', 'Historical', 'Atmospheric', 'Classic', 'Open World']"
324,24870.0,Need for Speed: Shift,"['Racing', 'Simulation', 'Multiplayer', 'Driving', 'Arcade', 'Action', 'Open World', 'Controller']"
325,41500.0,Torchlight,"['RPG', 'Action RPG', 'Hack and Slash', 'Dungeon Crawler', 'Fantasy', 'Singleplayer', 'Loot', 'Indie', 'Moddable', 'Action', 'Adventure', 'Cartoon', 'Magic', 'Female Protagonist', 'Isometric', 'Exploration', 'Steampunk', 'Co-op']"
